,LSTM_LOSS,GRU_LOSS,CNN_LOSS,RNN_LOSS,BiLSTM_LOSS
0,0.2826830744743347,0.24433112144470215,0.16847656667232513,0.18547509610652924,0.25112050771713257
1,0.12067423015832901,0.11425444483757019,0.12204982340335846,0.11617010086774826,0.13641202449798584
2,0.11965089291334152,0.11354028433561325,0.12143199890851974,0.11430708318948746,0.11917661130428314
3,0.11791663616895676,0.11305329203605652,0.12079820781946182,0.11331644654273987,0.11651826649904251
4,0.11653725802898407,0.11265052109956741,0.12008348852396011,0.11253216117620468,0.11603275686502457
5,0.1155150830745697,0.11255040019750595,0.1193850114941597,0.11159494519233704,0.11581592261791229
6,0.11482764780521393,0.11223423480987549,0.11892334371805191,0.11052343249320984,0.11531641334295273
7,0.11383482813835144,0.11197654902935028,0.11860556900501251,0.11045325547456741,0.11479849368333817
8,0.11282283067703247,0.11178167909383774,0.1183457002043724,0.11079766601324081,0.11437101662158966
9,0.11201053112745285,0.11144838482141495,0.11811839789152145,0.11007547378540039,0.11400950700044632
10,0.11143769323825836,0.11105354875326157,0.11790867894887924,0.10933087021112442,0.11368604004383087
11,0.11112070083618164,0.1108209416270256,0.11772652715444565,0.10877691209316254,0.11338675022125244
12,0.11062489449977875,0.11068784445524216,0.11756092309951782,0.10861008614301682,0.11310409754514694
13,0.11041920632123947,0.11004669219255447,0.11742191016674042,0.10836302489042282,0.11283109337091446
14,0.1100103035569191,0.1099504604935646,0.11728619039058685,0.10850107669830322,0.1125662624835968
15,0.10958515107631683,0.10972270369529724,0.11717314273118973,0.1089351624250412,0.1123104840517044
16,0.10918062925338745,0.1093546450138092,0.11710114032030106,0.10856307297945023,0.11205853521823883
17,0.1089380756020546,0.10896117985248566,0.11701840907335281,0.1075727716088295,0.11180616170167923
18,0.10867790132761002,,0.1169910877943039,0.10712698847055435,0.11155790835618973
19,0.10853105783462524,,,0.10775140672922134,0.1113147959113121
20,0.10810863226652145,,,0.10755416005849838,0.11107789725065231
21,0.10802901536226273,,,0.1065889298915863,0.11083484441041946
22,0.10755728930234909,,,0.10743431001901627,0.11056765168905258
23,0.10749945044517517,,,0.10684215277433395,0.11026661843061447
24,0.10723040997982025,,,0.10648702830076218,0.1099308431148529
25,0.10697914659976959,,,0.10534856468439102,0.10962586849927902
26,0.10684583336114883,,,0.10513272881507874,0.10938055068254471
27,0.10671252012252808,,,0.10459249466657639,0.10918501764535904
28,0.106473408639431,,,0.10562624782323837,0.10901051014661789
29,0.1061779037117958,,,0.10513431578874588,0.1088486984372139
30,0.10598766803741455,,,0.10432977974414825,0.10869806259870529
31,0.10574700683355331,,,0.10457820445299149,0.10855507105588913
32,0.1056276187300682,,,0.1050102710723877,0.10841166973114014
33,0.10529772937297821,,,0.10317220538854599,0.10827191919088364
34,0.10492021590471268,,,0.10299220681190491,0.10812944918870926
35,0.10470873862504959,,,0.10240250080823898,0.10798320919275284
36,0.10435187816619873,,,0.10229779034852982,0.10784527659416199
37,0.10393742471933365,,,0.1009417325258255,0.10770649462938309
38,0.10390295088291168,,,,0.1075795590877533
39,0.10356464982032776,,,,0.10745483636856079
40,0.10331542789936066,,,,0.10733531415462494
41,0.10300983488559723,,,,0.10721904784440994
42,0.10233371704816818,,,,0.10710540413856506
43,0.1017768532037735,,,,0.10699491947889328
44,0.10168112814426422,,,,0.1068858951330185
45,0.1007927805185318,,,,0.10678090900182724
46,0.10114689916372299,,,,0.10667605698108673
47,0.10152711719274521,,,,0.10657811164855957
48,0.1001683846116066,,,,0.1064831018447876
49,0.10005892813205719,,,,0.1063888818025589
50,0.09938979148864746,,,,0.10629358887672424
51,0.09914231300354004,,,,0.1062050387263298
52,0.09878160804510117,,,,0.10611527413129807
53,0.09798707813024521,,,,0.10602685809135437
54,0.09739310294389725,,,,0.10593847930431366
55,0.0969756469130516,,,,0.10585609823465347
56,0.09674667567014694,,,,0.10577560216188431
57,0.09695854038000107,,,,0.10569564253091812
58,0.09720366448163986,,,,0.10561857372522354
59,0.09487173706293106,,,,0.10554150491952896
60,0.09419769048690796,,,,0.1054687350988388
61,0.09334474802017212,,,,0.1053875982761383
62,0.09424876421689987,,,,0.10531413555145264
63,0.09492484480142593,,,,0.10523514449596405
64,0.09348875284194946,,,,0.10515612363815308
65,0.09287049621343613,,,,0.10508258640766144
66,,,,,0.10499388724565506
67,,,,,0.10492591559886932
68,,,,,0.10480708628892899
69,,,,,0.10472384095191956
70,,,,,0.10461661219596863
71,,,,,0.10452602058649063
72,,,,,0.1044270396232605
